c0;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17;c18;c19
129, 0, DATE '1997-09-01', 0.00, 309.56, 8.25, 309.57, NULL, 1.02
130, 0, DATE '1997-10-01', 0.00, 309.56, 8.25, 309.57, NULL, 1.02
131, 0, DATE '1997-11-01', 0.00, 309.56, 8.25, 309.57, NULL, 1.02
132, 0, DATE '1997-12-01', 0.00, 309.56, 8.25, 309.57, NULL, 1.02
133, 0, DATE '1998-01-01', 0.00, 309.56, 8.25, 309.57, NULL, 1.02
134, 0, DATE '1998-02-01', 0.00, 309.56, 8.25, 309.57, NULL, 1.02
135, 0, DATE '1998-03-01', 0.00, 309.56, 8.25, 309.57, NULL, 1.02
136, 0, DATE '1998-04-01', 0.00, 309.56, 8.25, 309.57, NULL, 1.02
137, 0, DATE '1998-05-01', 0.00, 309.56, 8.25, 309.57, NULL, 1.02
138, 0, DATE '1998-06-01', 0.00, 324.45, 8.65, 324.46, NULL, 1.07
139, 0, DATE '1998-07-01', 0.00, 324.45, 8.65, 324.46, NULL, 1.07
140, 0, DATE '1998-08-01', 0.00, 324.45, 8.65, 324.46, NULL, 1.07
141, 0, DATE '1998-09-01', 0.00, 324.45, 8.65, 324.46, NULL, 1.07
142, 0, DATE '1998-10-01', 0.00, 324.45, 8.65, 324.46, NULL, 1.07
143, 0, DATE '1998-11-01', 0.00, 324.45, 8.65, 324.46, NULL, 1.07
144, 0, DATE '1998-12-01', 0.00, 324.45, 8.65, 324.46, 360.00, 1.07
145, 0, DATE '1999-01-01', 0.00, 360.00, 8.65, 360.01, NULL, NULL
146, 0, DATE '1999-02-01', 0.00, 360.00, 8.65, 360.01, NULL, NULL
147, 0, DATE '1999-03-01', 0.00, 360.00, 8.65, 360.01, NULL, NULL
148, 0, DATE '1999-04-01', 0.00, 360.00, 8.65, 360.01, NULL, NULL
149, 0, DATE '1999-05-01', 0.00, 360.00, 8.65, 360.01, NULL, NULL
150, 0, DATE '1999-06-01', 0.00, 376.60, 9.05, 376.61, NULL, NULL
151, 0, DATE '1999-07-01', 0.00, 376.60, 9.05, 376.61, NULL, NULL
152, 0, DATE '1999-08-01', 0.00, 376.60, 9.05, 376.61, NULL, NULL
153, 0, DATE '1999-09-01', 0.00, 376.60, 9.05, 376.61, NULL, NULL
154, 0, DATE '1999-10-01', 0.00, 376.60, 9.05, 376.61, NULL, NULL
155, 0, DATE '1999-11-01', 0.00, 376.60, 9.05, 376.61, NULL, NULL
156, 0, DATE '1999-12-01', 0.00, 376.60, 9.05, 376.61, NULL, NULL
157, 0, DATE '2000-01-01', 0.00, 376.60, 9.05, 376.61, NULL, NULL
158, 0, DATE '2000-02-01', 0.00, 376.60, 9.05, 376.61, NULL, NULL
159, 0, DATE '2000-03-01', 0.00, 376.60, 9.05, 376.61, NULL, NULL
160, 0, DATE '2000-04-01', 0.00, 376.60, 9.05, 376.61, NULL, NULL
