c0;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17;c18;c19
1456, 0, DATE '2016-02-01', 1360.70, 80.00, NULL, 50.00, 1088.56, 1542.24, 880.00
1457, 0, DATE '2016-03-01', 1360.70, 80.00, NULL, 50.00, 1088.56, 1542.24, 880.00
1458, 0, DATE '2016-04-01', 1360.70, 80.00, NULL, 50.00, 1088.56, 1542.24, 880.00
1459, 0, DATE '2016-05-01', 1360.70, 80.00, NULL, 50.00, 1088.56, 1542.24, 880.00
1460, 0, DATE '2016-06-01', 1360.70, 80.00, NULL, 50.00, 1088.56, 1542.24, 880.00
1461, 0, DATE '2016-07-01', 1360.70, 80.00, NULL, 50.00, 1088.56, 1542.24, 880.00
1462, 0, DATE '2016-08-01', 1360.70, 80.00, NULL, 50.00, 1088.56, 1542.24, 880.00
1463, 0, DATE '2016-09-01', 1360.70, 80.00, NULL, 50.00, 1088.56, 1542.24, 880.00
1464, 0, DATE '2016-10-01', 1360.70, 80.00, NULL, 50.00, 1088.56, 1542.24, 880.00
1465, 0, DATE '2016-11-01', 1360.70, 80.00, NULL, 50.00, 1088.56, 1542.24, 880.00
1466, 0, DATE '2016-12-01', 1360.70, 80.00, NULL, 50.00, 1088.56, 1542.24, 880.00
1125, 0, DATE '1990-03-01', 8861.97, 80.00, 8861.98, 50.00, 7089.58, 10043.57, 3674.06
1126, 0, DATE '1990-04-01', 12520.20, 80.00, 12520.21, 50.00, 10016.16, 14189.56, 3674.06
1127, 0, DATE '1990-05-01', 12520.20, 80.00, 12520.21, 50.00, 10016.16, 14189.56, 3674.06
1128, 0, DATE '1990-06-01', 13193.79, 80.00, 13193.80, 50.00, 10555.03, 14952.96, 3857.66
1129, 0, DATE '1990-07-01', 14461.71, 80.00, 14461.72, 50.00, 11569.37, 16389.94, 4904.76
1130, 0, DATE '1990-08-01', 16022.13, 80.00, 16022.14, 50.00, 12817.70, 18158.41, 5203.46
1131, 0, DATE '1990-09-01', 17717.28, 80.00, 17717.29, 50.00, 14173.82, 20079.58, 6056.31
1132, 0, DATE '1990-10-01', 19993.95, 80.00, 19993.96, 50.00, 15995.16, 22659.81, 6425.14
1133, 0, DATE '1990-11-01', 22735.11, 80.00, 22735.12, 50.00, 18188.09, 25766.46, 8329.55
1134, 0, DATE '1990-12-01', 26518.23, 80.00, 26518.24, 50.00, 21214.58, 30053.99, 8836.82
1135, 0, DATE '1991-01-01', 31660.11, 80.00, 31660.12, 50.00, 25328.09, 35881.46, 12325.60
